id,Name,Code
1179,브리지텍,064480
1180,인스피언,465480
1181,제일테크노스,038010
1182,서린바이오,038070
1183,보라티알,250000
1184,심플랫폼,444530
1185,HB인베스트먼트,440290
1186,다보링크,340360
1187,이루온,065440
1188,삼화네트웍스,046390
1189,알리코제약,260660
1190,NEW,160550
1191,유투바이오,221800
1192,포스뱅크,105760
1193,메이슨캐피탈,021880
1194,코위버,056360
1195,에스디생명공학,217480
1196,휴림에이텍,078590
1197,수성웹툰,084180
1198,하츠,066130
1199,한국팩키지,037230
1200,승일,049830
1201,인스웨이브,450520
1202,지더블유바이텍,036180
1203,제이스텍,090470
1204,대모,317850
1205,씨유테크,376290
1206,팬엔터테인먼트,068050
1207,삼천리자전거,024950
1208,신화인터텍,056700
1209,대주산업,003310
1210,파수,150900
1211,디지틀조선,033130
1212,동우팜투테이블,088910
1213,하스,450330
1214,이오플로우,294090
1215,씨엔알리서치,359090
1216,블루콤,033560
1217,엘엠에스,073110
1218,알파칩스,117670
1219,기가레인,049080
1220,캐프,198080
1221,비스토스,419540
1222,머큐리,100590
1223,엑시온그룹,069920
1224,태양,053620
1225,액트로,290740
1226,알에프세미,096610
1227,에이텍모빌리티,224110
1228,손오공,066910
1229,이글벳,044960
1230,효성오앤비,097870
1231,일지테크,019540
1232,바이브컴퍼니,301300
1233,디티씨,066670
1234,경창산업,024910
1235,오비고,352910
1236,캠시스,050110
1237,유틸렉스,263050
1238,웰크론,065950
1239,옵티시스,109080
1240,에이치엠넥스,036170
1241,모비데이즈,363260
1242,상신전자,263810
1243,센서뷰,321370
1244,PN풍년,024940
1245,진매트릭스,109820
1246,아스플로,159010
1247,백금T&A,046310
1248,아이로보틱스,066430
1249,YBM넷,057030
1250,와이즈버즈,273060
1251,모니터랩,434480
1252,넥스트칩,396270
1253,동일스틸럭스,023790
1254,원익큐브,014190
1255,핸디소프트,220180
1256,EG,037370
1257,THE CUBE&,013720
1258,이스트에이드,239340
1259,우원개발,046940
1260,아이진,185490
1261,대성하이텍,129920
1262,일월지엠엘,178780
1263,엔텔스,069410
1264,인포뱅크,039290
1265,에프엔씨엔터,173940
1266,웨이버스,336060
1267,캔버스엔,210120
1268,네이블,153460
1269,앱코,129890
1270,피엔에이치테크,239890
1271,제이티,089790
1272,영림원소프트랩,060850
1273,뉴키즈온,462310
1274,에스코넥,096630
1275,엔피,291230
1276,나노실리칸첨단소재,286750
1277,코스나인,082660
1278,상지건설,042940
1279,협진,138360
1280,티디에스팜,464280
1281,엔지스테크널러지,208860
1282,오아,342870
1283,카티스,140430
1284,에스씨엠생명과학,298060
1285,케이쓰리아이,431190
1286,엠젠솔루션,032790
1287,제이투케이바이오,420570
1288,썸에이지,208640
1289,파인디앤씨,049120
1290,화신정공,126640
1291,애드바이오텍,179530
1292,비비씨,318410
1293,비큐AI,148780
1294,나무기술,242040
1295,싸이버원,356890
1296,CNT85,056730
1297,코아스템켐온,166480
1298,픽셀플러스,087600
1299,고려제약,014570
1300,씨이랩,189330
1301,한독크린텍,256150
1302,미트박스,475460
1303,이렘,009730
1304,에스켐,475660
1305,코맥스,036690
1306,상보,027580
1307,삼기,122350
1308,피코그램,376180
1309,씨큐브,101240
1310,아이빔테크놀로지,460470
1311,핀텔,291810
1312,비씨월드제약,200780
1313,시큐레터,418250
1314,인산가,277410
1315,자비스,254120
1316,CSA 코스믹,083660
1317,빛과전자,069540
1318,얼라인드,238120
1319,옴니시스템,057540
1320,유에스티,263770
1321,삼일기업공사,002290
1322,이엠넷,123570
1323,YW,051390
1324,아이앤씨,052860
1325,누보,332290
1326,닷밀,464580
1327,엔비티,236810
1328,대창스틸,140520
1329,한네트,052600
1330,리더스코스메틱,016100
1331,디케이앤디,263020
1332,큐캐피탈,016600
1333,제이에스티나,026040
1334,서암기계공업,100660
1335,남화토건,091590
1336,에코바이오,038870
1337,에이치엘사이언스,239610
1338,포커스에이아이,331380
1339,뉴트리,270870
1340,아이언디바이스,464500
1341,다원넥스뷰,323350
1342,이원컴포텍,088290
1343,케이씨피드,025880
1344,윙입푸드,900340
1345,프리엠스,053160
1346,메가엠디,133750
1347,모아텍,033200
1348,뷰티스킨,406820
1349,아이비젼웍스,469750
1350,제이엠티,094970
1351,에이루트,096690
1352,코리아에셋투자증권,190650
1353,케이엠,083550
1354,파라텍,033540
1355,캐리소프트,317530
1356,아세아텍,050860
1357,티엔엔터테인먼트,131100
1358,케일럼,258610
1359,글로본,019660
1360,이노뎁,303530
1361,하이즈항공,221840
1362,KBG,318000
1363,위즈코프,038620
1364,국영지앤엠,006050
1365,바이오톡스텍,086040
1366,코셈,360350
1367,디모아,016670
1368,서연탑메탈,019770
1369,위세아이텍,065370
1370,제놀루션,225220
1371,디에이피,066900
1372,동국알앤에스,075970
1373,에코캡,128540
1374,오텍,067170
1375,파인메딕스,387570
1376,브레인즈컴퍼니,099390
1377,애드포러스,397810
1378,케이디켐,221980
1379,진시스템,363250
1380,플랜티넷,075130
1381,휴맥스,115160
1382,폴라리스우노,114630
1383,에쎈테크,043340
1384,마니커에프앤지,195500
1385,아이퀘스트,262840
1386,그리티,204020
1387,DGP,060900
1388,알파녹스,043100
1389,시선AI,340810
1390,컬러레이,900310
1391,네오펙트,290660
1392,오토앤,353590
1393,앤디포스,238090
1394,넥사다이내믹스,351320
1395,유니온바이오메트릭스,203450
1396,서진오토모티브,122690
1397,바이오포트,188040
1398,케이피엠테크,042040
1399,파루,043200
1400,힘스,238490
1401,NHN벅스,104200
1402,파버나인,177830
1403,캐스텍코리아,071850
1404,에이텀,355690
1405,누리플렉스,040160
1406,신한제11호스팩,452980
1407,ES큐브,050120
1408,버넥트,438700
1409,오공,045060
1410,에스에너지,095910
1411,KB오토시스,024120
1412,오픈놀,440320
1413,대신정보통신,020180
1414,빛샘전자,072950
1415,프롬바이오,377220
1416,헝셩그룹,900270
1417,성우전자,081580
1418,DH오토웨어,025440
1419,뉴온,123840
1420,케이이엠텍,106080
1421,엠브레인,169330
1422,테크엘,064520
1423,아이즈비전,031310
1424,와토스코리아,079000
1425,핌스,347770
1426,오션인더블유,052300
1427,티케이지애강,022220
1428,미디어젠,279600
1429,누리플랜,069140
1430,피델릭스,032580
1431,쎄노텍,222420
1432,플레이위드,023770
1433,아이크래프트,052460
1434,셀루메드,049180
1435,신진에스엠,138070
1436,휴엠앤씨,263920
1437,한국큐빅,021650
1438,한국맥널티,222980
1439,한창산업,079170
1440,코아시아씨엠,196450
1441,디에이테크놀로지,196490
1442,DH오토리드,290120
1443,우정바이오,215380
1444,엠아이큐브솔루션,373170
1445,세림B&G,340440
1446,플래티어,367000
1447,이화공영,001840
1448,GH신소재,130500
1449,원티드랩,376980
1450,카이노스메드,284620
1451,포메탈,119500
1452,스페코,013810
1453,알로이스,297570
1454,셀피글로벌,068940
1455,캡스톤파트너스,452300
1456,쏘닉스,088280
1457,오가닉티코스메틱,900300
1458,아이지넷,462980
1459,아이윈플러스,123010
1460,파인텍,131760
1461,서산,079650
1462,이노시뮬레이션,274400
1463,체리부로,066360
1464,엔젠바이오,354200
1465,형지글로벌,308100
1466,모코엠시스,333050
1467,모비릭스,348030
1468,나래나노텍,137080
1469,원바이오젠,307280
1470,오디텍,080520
1471,디티앤씨알오,383930
1472,씨유메디칼,115480
1473,씨싸이트,109670
1474,하이퍼코퍼레이션,065650
1475,휴네시온,290270
1476,모아데이타,288980
1477,로스웰,900260
1478,서울제약,018680
1479,파인디지털,038950
1480,프럼파스트,035200
1481,포톤,208710
1482,대한과학,131220
1483,정원엔시스,045510
1484,원일특강,012620
1485,핑거스토리,417180
1486,아시아경제,127710
1487,에스제이그룹,306040
1488,신화콘텍,187270
1489,바른손,018700
1490,에이치와이티씨,148930
1491,라닉스,317120
1492,부스타,008470
1493,피플바이오,304840
1494,우리이앤엘,153490
1495,벡트,457600
1496,성우테크론,045300
1497,삼진,032750
1498,모헨즈,006920
1499,이스트아시아홀딩스,900110
1500,KS인더스트리,101000
1501,넥스턴바이오,089140
1502,세화피앤씨,252500
1503,스코넥,276040
1504,아이씨에이치,368600
1505,아이컴포넌트,059100
1506,조아제약,034940
1507,TPC,048770
1508,에스지헬스케어,398120
1509,피엠티,147760
1510,에스에이티,060540
1511,바른손이앤에이,035620
1512,동양파일,228340
1513,프리시젼바이오,335810
1514,피엔티엠에스,257370
1515,무림SP,001810
1516,영우디에스피,143540
1517,형지I&C,011080
1518,본느,226340
1519,솔트웨어,328380
1520,진영,285800
1521,NE능률,053290
1522,아이윈,090150
1523,한울앤제주,276730
1524,에스앤더블류,103230
1525,엠에프씨,432980
1526,진바이오텍,086060
1527,알티캐스트,085810
1528,루멘스,038060
1529,시큐브,131090
1530,소프트캠프,258790
1531,에이에프더블류,312610
1532,롤링스톤,214610
1533,비피도,238200
1534,피씨디렉트,051380
1535,한솔인티큐브,070590
1536,디티앤씨,187220
1537,피앤씨테크,237750
1538,에스엘에스바이오,246250
1539,엔에이치스팩29호,451700
1540,엑스큐어,070300
1541,이지트로닉스,377330
1542,동양에스텍,060380
1543,서전기전,189860
1544,이노룰스,296640
1545,E8,418620
1546,케이바이오,038530
1547,대동스틸,048470
1548,이씨에스,067010
1549,멕아이씨에스,058110
1550,이미지스,115610
1551,소프트센,032680
1552,윙스풋,335870
1553,대호특수강,021040
1554,아이티아이즈,372800
1555,케이웨더,068100
1556,파인테크닉스,106240
1557,S&K폴리텍,091340
1558,삼보산업,009620
1559,율촌,146060
1560,한빛소프트,047080
1561,아이톡시,052770
1562,성창오토텍,080470
1563,지니틱스,303030
1564,애머릿지,900100
1565,나라셀라,405920
1566,플라즈맵,405000
1567,풍강,093380
1568,드림인사이트,362990
1569,한일화학,007770
1570,휴럼,353190
1571,신원종합개발,017000
1572,디젠스,113810
1573,카스,016920
1574,나노캠텍,091970
1575,빌리언스,044480
1576,밸로프,331520
1577,큐로홀딩스,051780
1578,아이티센피엔에스,232830
1579,네오리진,094860
1580,넥스트아이,137940
1581,웰크론한텍,076080
1582,유진테크놀로지,240600
1583,배럴,267790
1584,링크드,193250
1585,티에스넥스젠,043220
1586,오스템,031510
1587,키네마스터,139670
1588,디와이씨,310870
1589,팜스빌,318010
1590,아우딘퓨쳐스,227610
1591,세중,039310
1592,선샤인푸드,217620
1593,딜리,131180
1594,에이치케이,044780
1595,KB제27호스팩,464680
1596,한주라이트메탈,198940
1597,대성미생물,036480
1598,지란지교시큐리티,208350
1599,스튜디오삼익,415380
1600,아이스크림에듀,289010
1601,THE E&M,089230
1602,티앤알바이오팹,246710
1603,해성옵틱스,076610
1604,전진바이오팜,110020
1605,아즈텍WB,032080
1606,디와이디,219550
1607,기산텔레콤,035460
1608,로지시스,067730
1609,우리엔터프라이즈,037400
1610,이노인스트루먼트,215790
1611,제이엠아이,033050
1612,신도기연,290520
1613,압타머사이언스,291650
1614,BF랩스,139050
1615,디지캡,197140
1616,우진비앤지,018620
1617,에코글로우,159910
1618,제이케이시냅스,060230
1619,TS트릴리온,317240
1620,스튜디오산타클로스,204630
1621,신시웨이,290560
1622,인바이오,352940
1623,베셀,177350
1624,윈하이텍,192390
1625,아시아종묘,154030
1626,한국정보공학,039740
1627,패션플랫폼,225590
1628,비츠로시스,054220
1629,판타지오,032800
1630,대산F&B,065150
1631,젠큐릭스,229000
1632,세종메디칼,258830
1633,크린앤사이언스,045520
1634,유디엠텍,389680
1635,글로벌에스엠,900070
1636,뉴인텍,012340
1637,에스티오,098660
1638,씨엔플러스,115530
1639,삼일,032280
1640,에프알텍,073540
1641,한탑,002680
1642,인터엠,017250
1643,신라에스지,025870
1644,바이오인프라,199730
1645,벨로크,424760
1646,에스디시스템,121890
1647,시지트로닉스,429270
1648,엑사이엔씨,054940
1649,브이씨,365900
1650,에스폴리텍,050760
1651,삼영에스앤씨,361670
1652,인콘,083640
1653,셀레믹스,331920
1654,엑셀세라퓨틱스,373110
1655,스타플렉스,115570
1656,한국유니온제약,080720
1657,비유테크놀러지,230980
1658,대신밸런스제18호스팩,478780
1659,메디앙스,014100
1660,엔시트론,101400
1661,토박스코리아,215480
1662,원풍물산,008290
1663,세동,053060
1664,이노진,344860
1665,엔피케이,048830
1666,이엠앤아이,083470
1667,에스에스알,275630
1668,유비온,084440
1669,티피씨글로벌,130740
1670,레이저쎌,412350
1671,삼진엘앤디,054090
1672,듀오백,073190
1673,휴맥스홀딩스,028080
1674,이퓨쳐,134060
1675,케이피티유,054410
1676,엔에이치스팩30호,466910
1677,플루토스,019570
1678,비케이홀딩스,050090
1679,나노씨엠에스,247660
1680,케스피온,079190
1681,대동금속,020400
1682,세진티에스,067770
1683,웹스,196700
1684,지엔코,065060
1685,오에스피,368970
1686,한국정밀기계,101680
1687,알톤,123750
1688,다산솔루에타,154040
1689,코이즈,121850
1690,웰킵스하이텍,043590
1691,디지아이,043360
1692,엘디티,096870
1693,예선테크,250930
1694,국일신동,060480
1695,KD,044180
1696,에스아이리소스,065420
1697,이엘피,063760
1698,캐리,313760
1699,CS,065770
1700,비엘팜텍,065170
1701,케이엠제약,225430
1702,뉴보텍,060260
1703,골드앤에스,035290
1704,피씨엘,241820
1705,미래에셋비전스팩4호,477380
1706,IBKS제22호스팩,448760
1707,미래에셋비전스팩7호,482680
1708,씨엑스아이,900120
1709,광진실업,026910
1710,세니젠,188260
1711,노블엠앤비,106520
1712,KB제33호스팩,0072Z0
1713,대신밸런스제16호스팩,457630
1714,육일씨엔에쓰,191410
1715,에이치엠씨제7호스팩,477340
1716,하나30호스팩,469880
1717,삼성스팩10호,0044K0
1718,유아이디,069330
1719,퀀텀온,227100
1720,한주에이알티,058450
1721,유안타제15호스팩,473050
1722,앤씨앤,092600
1723,미래에셋비전스팩6호,478440
1724,한국제15호스팩,479880
1725,더코디,224060
1726,셀레스트라,352770
1727,디에이치엑스컴퍼니,031860
1728,바이온,032980
1729,드래곤플라이,030350
1730,키움제11호스팩,489480
1731,파커스,065690
1732,엔에이치스팩31호,481890
1733,서울전자통신,027040
1734,대신밸런스제17호스팩,471050
1735,디비금융제13호스팩,489730
1736,KB제29호스팩,478390
1737,교보16호스팩,482520
1738,메디콕스,054180
1739,KB제32호스팩,0037T0
1740,에이디칩스,054630
1741,KB제31호스팩,492220
1742,삼영이엔씨,065570
1743,DB금융스팩12호,477760
1744,대신밸런스제19호스팩,482690
1745,하나35호스팩,0041L0
1746,하나27호스팩,448370
1747,하나31호스팩,469900
1748,장원테크,174880
1749,신한제12호스팩,474660
1750,미래에셋비전스팩5호,477470
1751,신한제14호스팩,487360
1752,삼성스팩11호,0071M0
1753,스타코링크,060240
1754,인베니아,079950
1755,하나29호스팩,454640
1756,신한제16호스팩,496070
1757,유안타제16호스팩,474490
1758,유안타제12호스팩,446150
1759,유안타제11호스팩,444920
1760,상상인제4호스팩,452670
1761,KB제30호스팩,486630
1762,교보17호스팩,489210
1763,미래에셋비전스팩3호,448830
1764,디비금융제14호스팩,0004Y0
1765,유안타제17호스팩,493790
1766,하이제8호스팩,450050
1767,에스케이증권제9호스팩,455910
1768,한화플러스제4호스팩,455310
1769,교보18호스팩,0041B0
1770,신영스팩10호,472220
1771,이베스트스팩6호,478110
1772,한화플러스제5호스팩,498390
1773,해성산업1우,03481K
1774,유진스팩11호,488060
1775,교보14호스팩,456490
1776,유안타제14호스팩,450940
1777,IBKS제23호스팩,467930
1778,하나34호스팩,484130
1779,IBKS제24호스팩,469480
1780,한국제13호스팩,464440
1781,KB제25호스팩,455250
1782,유진스팩10호,468760
1783,에스케이증권제13호스팩,473950
1784,에이치엠씨제6호스팩,462020
1785,한국제12호스팩,458610
1786,올리패스,244460
1787,교보15호스팩,465320
1788,신한제15호스팩,487830
1789,키움제10호스팩,487720
1790,비엔케이제2호스팩,473370
1791,에스케이증권제11호스팩,472230
1792,엘에스스팩1호,0041J0
1793,신한제13호스팩,474930
1794,IBKS제21호스팩,442770
1795,하나33호스팩,475250
1796,투비소프트,079970
1797,에스케이증권제10호스팩,457940
1798,하나32호스팩,475240
1799,에스케이증권제12호스팩,473000
1800,아이엠,101390
1801,더테크놀로지,043090
1802,대호특수강우,021045
1803,소프트센우,032685
